ticker,name,weight,sector,location,lon,lat
CDXC,ChromaDex Corp,7.1e-4,Healthcare,ChromaDex corporate headquarters,-118.4441474,34.0583293
MNOV,MediciNova Inc,7.1e-4,Healthcare,MediciNova corporate headquarters,-117.2150254,32.873602
CDMO,Avid Bioservices Inc,7.1e-4,Healthcare,Avid Bioservices corporate headquarters,-117.8020786,33.7210717
SRNE,Sorrento Therapeutics Inc,7.1e-4,Healthcare,Sorrento Therapeutics corporate headquarters,-117.2077106,32.8935084
OVLY,Oak Valley Bancorp,7.1e-4,Financial Services,Oak Valley Bancorp corporate headquarters,-120.848048,37.766839
LL,Lumber Liquidators Holdings Inc,7.1e-4,Consumer Cyclical,Lumber Liquidators Holdings corporate headquarters,-77.54353139999999,37.634604
MPB,Mid Penn Bancorp Inc,7.1e-4,Financial Services,Mid Penn Bancorp corporate headquarters,-76.935183,40.49042499999999
SYRS,Syros Pharmaceuticals Inc,7.1e-4,Healthcare,Syros Pharmaceuticals corporate headquarters,-71.1075899,42.3540555
PICO,PICO Holdings Inc,7e-4,Utilities,PICO Holdings corporate headquarters,-82.9069183,40.0457072
SFE,Safeguard Scientifics Inc,7e-4,Financial Services,Safeguard Scientifics corporate headquarters,-75.35439939999999,40.04859099999999
AVID,Avid Technology Inc,7e-4,Communication Services,Avid Technology corporate headquarters,-71.2336349,42.4961182
QTRX,Quanterix Corp,7e-4,Healthcare,Quanterix corporate headquarters,-71.254623,42.5268738
HBMD,Howard Bancorp Inc,7e-4,Financial Services,Howard Bancorp corporate headquarters,-76.568781,39.2761265
ZAGG,Zagg Inc,7e-4,Consumer Cyclical,Zagg corporate headquarters,-111.9155021,40.6211008
GHM,Graham Corp,7e-4,Industrials,Graham corporate headquarters,-87.94668759999999,42.2341098
LCI,Lannett Co Inc,6.9e-4,Healthcare,Lannetcorporate headquarters,-112.0740856,33.4921758
HURC,Hurco Companies Inc,6.9e-4,Industrials,Hurco Companies corporate headquarters,-86.24951949999999,39.8846398
MFSF,MutualFirst Financial Inc,6.9e-4,Financial Services,MutualFirst Financial corporate headquarters,NA,NA
GRTS,Gritstone Oncology Inc,6.9e-4,Healthcare,Gritstone Oncology corporate headquarters,-71.10465180000001,42.3573464
BRG,Bluerock Residential Growth REIT Inc Class A,6.9e-4,Real Estate,Bluerock Residential Growth REIT corporate headquarters,NA,NA
SPOK,Spok Holdings Inc,6.9e-4,Communication Services,Spok Holdings corporate headquarters,-77.18135819999999,38.7943475
VRAY,ViewRay Inc,6.9e-4,Healthcare,ViewRay corporate headquarters,-81.4953117,41.3511552
FNLC,First Bancorp Inc,6.9e-4,Financial Services,First Bancorp corporate headquarters,-86.1565257,39.9371245
MSON,Misonix Inc,6.9e-4,Healthcare,Misonix corporate headquarters,-73.4149308,40.7529859
OPBK,OP Bancorp,6.9e-4,Financial Services,OP Bancorp corporate headquarters,-71.095929,41.919962
NPTN,NeoPhotonics Corp,6.9e-4,Technology,NeoPhotonics corporate headquarters,-121.9321916,37.3980037
HBCP,Home Bancorp Inc,6.9e-4,Financial Services,Home Bancorp corporate headquarters,-92.017145,30.182159
SBBX,SB One Bancorp,6.9e-4,Financial Services,SB One Bancorp corporate headquarters,-74.5623476,40.9054803
WAAS,AquaVenture Holdings Ltd,6.9e-4,Utilities,AquaVenture Holdings corporate headquarters,-82.6478169,28.0652057
XOG,Extraction Oil & Gas Inc,6.8e-4,Energy,Extraction Oil & Gas corporate headquarters,-104.9885752,39.743468
THOR,Synthorx Inc,6.8e-4,Healthcare,Synthorx corporate headquarters,-117.2395475,32.9087284
GORO,Gold Resource Corp,6.8e-4,Basic Materials,Gold Resource corporate headquarters,-104.939221,39.68116699999999
SIBN,SI-BONE Inc,6.8e-4,Healthcare,SI-BONE corporate headquarters,-121.9353445,37.3512211
HIFS,Hingham Institution for Savings,6.8e-4,Financial Services,Hingham Institution for Savings corporate headquarters,-70.88838299999999,42.241237
RYAM,Rayonier Advanced Materials Inc,6.7e-4,Basic Materials,Rayonier Advanced Materials corporate headquarters,-81.6566733,30.3193863
GBL,GAMCO Investors Inc,6.7e-4,Financial Services,GAMCO Investors corporate headquarters,-73.7004518,40.9728834
SMBC,Southern Missouri Bancorp Inc,6.7e-4,Financial Services,Southern Missouri Bancorp corporate headquarters,-93.4741426,37.0372176
CRMD,Cormedix Inc,6.7e-4,Healthcare,Cormedix corporate headquarters,-74.42079710000002,40.6613232
AAOI,Applied Optoelectronics Inc,6.7e-4,Technology,Applied Optoelectronics corporate headquarters,-95.6139546,29.6363783
PIRS,Pieris Pharmaceuticals Inc,6.7e-4,Healthcare,Pieris Pharmaceuticals corporate headquarters,-71.051355,42.359386
FPI,Farmland Partners Inc,6.7e-4,Real Estate,Farmland Partners corporate headquarters,-104.8988136,39.629234
EVI,EVI Industries Inc,6.7e-4,Industrials,EVI Industries corporate headquarters,-80.1886835,25.8175607
TCFC,The Community Financial Corp,6.7e-4,Financial Services,The Community Financial corporate headquarters,-83.47239979999999,42.3685432
EFR,Energy Fuels Inc,6.6e-4,Energy,Energy Fuels corporate headquarters,-105.1330851,39.7191291
AOSL,Alpha & Omega Semiconductor Ltd,6.6e-4,Technology,Alpha & Omega Semiconductor corporate headquarters,-95.9797109,36.6000907
AGLE,Aeglea BioTherapeutics Inc,6.6e-4,Healthcare,Aeglea BioTherapeutics corporate headquarters,-97.78211639999999,30.2644987
GLYC,GlycoMimetics Inc,6.6e-4,Healthcare,GlycoMimetics corporate headquarters,-77.1944965,39.0990688
GDP,Goodrich Petroleum Corp,6.6e-4,Energy,Goodrich Petroleum corporate headquarters,-93.7479077,32.5138958
FTSV,Forty Seven Inc,6.6e-4,Healthcare,Forty Seven corporate headquarters,-122.1412581,37.4761585
GTYH,GTY Technology Holdings Inc Class A,6.6e-4,Financial Services,GTY Technology Holdings corporate headquarters,-115.3105203,36.1827092
SMMF,Summit Financial Group Inc,6.6e-4,Financial Services,Summit Financial Group corporate headquarters,-95.9887943,36.1426554
TMST,TimkenSteel Corp,6.6e-4,Basic Materials,TimkenSteel corporate headquarters,-81.3950618,40.77831949999999
ALOT,AstroNova Inc,6.6e-4,Technology,AstroNova corporate headquarters,-71.5025027,41.6721259
RICK,RCI Hospitality Holdings Inc,6.6e-4,Consumer Cyclical,RCI Hospitality Holdings corporate headquarters,-95.5172533,29.9388477
BCRX,BioCryst Pharmaceuticals Inc,6.6e-4,Healthcare,BioCryst Pharmaceuticals corporate headquarters,-78.840587,35.875085
ACNB,ACNB Corp,6.6e-4,Financial Services,ACNB corporate headquarters,-77.2317235,39.8305799
BCBP,BCB Bancorp Inc,6.6e-4,Financial Services,BCB Bancorp corporate headquarters,-74.11820399999999,40.668366
FRTA,Forterra Inc,6.5e-4,Industrials,Forterra corporate headquarters,-96.9347232,32.8604462
RBB,RBB Bancorp,6.5e-4,Financial Services,RBB Bancorp corporate headquarters,-118.2627579,34.0525862
SCOR,comScore Inc,6.5e-4,Communication Services,comScore corporate headquarters,-77.3594581,38.9586143
CTMX,CytomX Therapeutics Inc,6.5e-4,Healthcare,CytomX Therapeutics corporate headquarters,-122.3953779,37.663577
IDT,IDT Corp Class B,6.5e-4,Communication Services,IDT corporate headquarters,-91.6059776,41.7115952
VRA,Vera Bradley Inc,6.5e-4,Consumer Cyclical,Vera Bradley corporate headquarters,-85.3015052,40.9581484
ATLO,Ames National Corp,6.5e-4,Financial Services,Ames National corporate headquarters,-93.6158578,42.0261339
EVC,Entravision Communications Corp,6.4e-4,Communication Services,Entravision Communications corporate headquarters,-117.084857,32.730483
CURO,CURO Group Holdings Corp,6.4e-4,Financial Services,CURO Group Holdings corporate headquarters,-89.5984829,40.693914
ITIC,Investors Title Co,6.4e-4,Financial Services,Investors Titlcorporate headquarters,NA,NA
ITI,Iteris Inc,6.4e-4,Technology,Iteris corporate headquarters,-117.8458923,33.7117718
SBT,Sterling Bancorp Inc,6.4e-4,Financial Services,Sterling Bancorp corporate headquarters,-74.105739,41.115779
FGBI,First Guaranty Bancshares Inc,6.4e-4,Financial Services,First Guaranty Bancshares corporate headquarters,-90.4569125,30.5047217
CCXI,ChemoCentryx Inc,6.4e-4,Healthcare,ChemoCentryx corporate headquarters,-122.0484944,37.3969262
ACRX,AcelRx Pharmaceuticals Inc,6.3e-4,Healthcare,AcelRx Pharmaceuticals corporate headquarters,-122.214473,37.4985176
PFBI,Premier Financial Bancorp Inc,6.3e-4,Financial Services,Premier Financial Bancorp corporate headquarters,-82.399243,38.42683
CECE,CECO Environmental Corp,6.3e-4,Industrials,CECO Environmental corporate headquarters,-84.4043689,39.1570663
ERA,Era Group Inc,6.2e-4,Energy,Era Group corporate headquarters,-95.5327567,29.7820326
CHMA,Chiasma Inc,6.2e-4,Healthcare,Chiasma corporate headquarters,-71.25633119999999,42.3952604
DJCO,Daily Journal Corp,6.2e-4,Communication Services,Daily Journal corporate headquarters,-118.2332485,34.0485812
SHBI,Shore Bancshares Inc,6.2e-4,Financial Services,Shore Bancshares corporate headquarters,-76.07047089999999,38.8117091
REPL,Replimune Group Inc,6.2e-4,Healthcare,Replimune Group corporate headquarters,-71.1346887,42.5064001
CHMI,Cherry Hill Mortgage Investment Corp,6.2e-4,Real Estate,Cherry Hill Mortgage Investment corporate headquarters,-74.9520211,39.9487945
WHG,Westwood Holdings Group Inc,6.2e-4,Financial Services,Westwood Holdings Group corporate headquarters,-96.8039427,32.7937169
TPCO,Tribune Publishing Co,6.2e-4,Communication Services,Tribune Publishincorporate headquarters,-87.62245639999999,41.8848614
AMRS,Amyris Inc,6.2e-4,Basic Materials,Amyris corporate headquarters,-122.289644,37.840504
SPWH,Sportsman's Warehouse Holdings Inc,6.2e-4,Consumer Cyclical,Sportsman's Warehouse Holdings corporate headquarters,-111.8969528,40.6235464
CVLY,Codorus Valley Bancorp Inc,6.2e-4,Financial Services,Codorus Valley Bancorp corporate headquarters,-76.707625,39.910182
XXII,22nd Century Group Inc,6.1e-4,Healthcare,22nd Century Group corporate headquarters,-78.674358,42.9655073
MG,MISTRAS Group Inc,6.1e-4,Industrials,MISTRAS Group corporate headquarters,-74.64420609999999,40.2987567
IMMR,Immersion Corp,6.1e-4,Technology,Immersion corporate headquarters,-93.73419919999999,45.08848460000001
MITK,Mitek Systems Inc,6.1e-4,Technology,Mitek Systems corporate headquarters,-117.1585925,32.7179913
TNAV,Telenav Inc,6.1e-4,Technology,Telenav corporate headquarters,-121.9774746,37.3980988
CRBP,Corbus Pharmaceuticals Holdings Inc,6.1e-4,Healthcare,Corbus Pharmaceuticals Holdings corporate headquarters,-71.1907196,42.1740583
TMDX,TransMedics Group Inc,6.1e-4,Healthcare,TransMedics Group corporate headquarters,-71.213815,42.693037
AHT,Ashford Hospitality Trust Inc,6e-4,Real Estate,Ashford Hospitality Trust corporate headquarters,-96.82273160000001,32.9390471
OPRX,OptimizeRx Corp,6e-4,Healthcare,OptimizeRx corporate headquarters,-83.13094339999999,42.6806196
FNWB,First Northwest Bancorp,5.9e-4,Financial Services,First Northwest Bancorp corporate headquarters,-95.712891,37.09024
ENFC,Entegra Financial Corp,5.9e-4,Financial Services,Entegra Financial corporate headquarters,-83.3571273,35.193951
INWK,InnerWorkings Inc,5.9e-4,Communication Services,InnerWorkings corporate headquarters,-87.63150089999999,41.88615370000001
UEC,Uranium Energy Corp,5.8e-4,Energy,Uranium Energy corporate headquarters,-97.3918308,27.795989
ARAY,Accuray Inc,5.8e-4,Healthcare,Accuray corporate headquarters,-122.001132,37.410414
SYNL,Synalloy Corp,5.8e-4,Basic Materials,Synalloy corporate headquarters,-81.9968975,34.9417491
UIHC,United Insurance Holdings Corp,5.7e-4,Financial Services,United Insurance Holdings corporate headquarters,-82.645174,27.768807
CELC,Celcuity Inc,5.7e-4,Healthcare,Celcuity corporate headquarters,-93.48877089999999,45.0207281
BYSI,BeyondSpring Inc,5.7e-4,Healthcare,BeyondSpring corporate headquarters,-74.0087358,40.7078315
RFL,Rafael Holdings Inc Ordinary Shares - Class B,5.7e-4,Healthcare,Rafael Holdings Ordinary Shares - corporate headquarters,NA,NA
PHX,Panhandle Oil and Gas Inc Class A,5.6e-4,Energy,Panhandle Oil and Gas corporate headquarters,-97.57607399999999,35.5258804
CRNX,Crinetics Pharmaceuticals Inc,5.6e-4,Healthcare,Crinetics Pharmaceuticals corporate headquarters,-117.1970292,32.9003011
HFFG,HF Foods Group Inc,5.6e-4,Consumer Defensive,HF Foods Group corporate headquarters,NA,NA
RDI,Reading International Inc,5.6e-4,Communication Services,Reading International corporate headquarters,-118.3960721,33.9856419
MNKD,MannKind Corp,5.6e-4,Healthcare,MannKind corporate headquarters,-118.800425,34.149143
FBIZ,First Business Financial Services Inc,5.6e-4,Financial Services,First Business Financial Services corporate headquarters,-89.4767779,43.05992089999999
CTRA,Contura Energy Inc,5.5e-4,Energy,Contura Energy corporate headquarters,-82.1824523,36.5910455
SGRY,Surgery Partners Inc,5.5e-4,Healthcare,Surgery Partners corporate headquarters,-86.7690181,36.0423284
EGAN,eGain Corp,5.5e-4,Technology,eGain corporate headquarters,-122.0184312,37.4089206
CVCY,Central Valley Community Bancorp,5.5e-4,Financial Services,Central Valley Community Bancorp corporate headquarters,-119.7707425,36.838968
HBB,Hamilton Beach Brands Holding Co Class A,5.5e-4,Technology,Hamilton Beach Brands Holdincorporate headquarters,-77.5788671,37.6590196
FLDM,Fluidigm Corp,5.5e-4,Healthcare,Fluidigm corporate headquarters,-122.3900606,37.6689217
SMHI,Seacor Marine Holdings Inc,5.5e-4,Industrials,Seacor Marine Holdings corporate headquarters,-95.56025799999999,29.7817449
STRS,Stratus Properties Inc,5.4e-4,Real Estate,Stratus Properties corporate headquarters,-97.74654729999999,30.265825799999998
BELFB,Bel Fuse Inc Class B,5.3e-4,Technology,Bel Fuse corporate headquarters,-74.04092829999999,40.71450129999999
SNCR,Synchronoss Technologies Inc,5.3e-4,Technology,Synchronoss Technologies corporate headquarters,-74.61180209999999,40.58287430000001
CFFI,C&F Financial Corp,5.3e-4,Financial Services,C&F Financial corporate headquarters,-95.6159948,37.0274461
CSLT,Castlight Health Inc B,5.3e-4,Healthcare,Castlight Health B corporate headquarters,-122.0363319,37.3821642
ECOM,ChannelAdvisor Corp,5.3e-4,Technology,ChannelAdvisor corporate headquarters,-78.83306999999999,35.86475800000001
ALBO,Albireo Pharma Inc,5.2e-4,Healthcare,Albireo Pharma corporate headquarters,-71.055773,42.3573463
BWFG,Bankwell Financial Group Inc,5.2e-4,Financial Services,Bankwell Financial Group corporate headquarters,-73.49696639999999,41.1459582
NBEV,New Age Beverages Corp,5.2e-4,Consumer Defensive,New Age Beverages corporate headquarters,-104.7766006,39.7711013
RLGT,Radiant Logistics Inc,5.2e-4,Industrials,Radiant Logistics corporate headquarters,-122.187675,47.6059496
OPTN,OptiNose Inc,5.2e-4,Healthcare,OptiNose corporate headquarters,-74.88589,40.23186159999999
CNTY,Century Casinos Inc,5.1e-4,Consumer Cyclical,Century Casinos corporate headquarters,-104.815908,38.833226
UBX,Unity Biotechnology Inc,5.1e-4,Healthcare,Unity Biotechnology corporate headquarters,-122.4057035,37.6931524
PLPC,Preformed Line Products Co,5.1e-4,Industrials,Preformed Line Productcorporate headquarters,-81.44637469999999,41.5450907
SSTI,ShotSpotter Inc,5.1e-4,Technology,ShotSpotter corporate headquarters,-122.064272,37.539003
GNK,Genco Shipping & Trading Ltd,5.1e-4,Industrials,Genco Shipping & Trading corporate headquarters,-73.97416919999999,40.7560402
PWOD,Penns Woods Bancorp Inc,5.1e-4,Financial Services,Penns Woods Bancorp corporate headquarters,-77.01065489999999,41.2291917
CASI,CASI Pharmaceuticals Inc,5.1e-4,Healthcare,CASI Pharmaceuticals corporate headquarters,-77.1948707,39.1037013
LE,Lands' End Inc,5e-4,Consumer Cyclical,Lands' End corporate headquarters,-90.14092459999999,42.9763259
KLXE,KLX Energy Services Holdings Inc Ordinary Shares,5e-4,Energy,KLX Energy Services Holdings Ordinary Shares corporate headquarters,-95.46282300000001,29.734955
KALV,KalVista Pharmaceuticals Inc,5e-4,Healthcare,KalVista Pharmaceuticals corporate headquarters,NA,NA
BREW,Craft Brew Alliance Inc,5e-4,Consumer Defensive,Craft Brew Alliance corporate headquarters,-122.6766172,45.5411909
ARDX,Ardelyx Inc,5e-4,Healthcare,Ardelyx corporate headquarters,-122.0641941,37.5575489
TPB,Turning Point Brands Inc,4.9e-4,Consumer Defensive,Turning Point Brands corporate headquarters,-85.677882,38.094354
OCN,Ocwen Financial Corp,4.9e-4,Financial Services,Ocwen Financial corporate headquarters,-80.0761059,26.696951
WEYS,Weyco Group Inc,4.9e-4,Consumer Cyclical,Weyco Group corporate headquarters,-87.9126004,43.0949087
PRGX,PRGX Global Inc,4.9e-4,Industrials,PRGX Global corporate headquarters,-84.4616125,33.8853651
HPR,HighPoint Resources Corp,4.9e-4,Energy,HighPoint Resources corporate headquarters,-104.7547829,40.4816018
GRBK,Green Brick Partners Inc,4.9e-4,Consumer Cyclical,Green Brick Partners corporate headquarters,-96.8312375,33.0393593
MGTA,Magenta Therapeutics Inc,4.9e-4,Healthcare,Magenta Therapeutics corporate headquarters,-71.090694,42.3633316
ORRF,Orrstown Financial Services Inc,4.9e-4,Financial Services,Orrstown Financial Services corporate headquarters,-77.518938,40.051429
GCAP,GAIN Capital Holdings Inc,4.9e-4,Financial Services,GAIN Capital Holdings corporate headquarters,-74.6398231,40.6446345
ZYNE,Zynerba Pharmaceuticals Inc,4.8e-4,Healthcare,Zynerba Pharmaceuticals corporate headquarters,-75.4180367,40.047527
IESC,IES Holdings Inc,4.8e-4,Industrials,IES Holdings corporate headquarters,-95.4715145,29.7383625
MRLN,Marlin Business Services Corp,4.8e-4,Financial Services,Marlin Business Services corporate headquarters,-74.9486648,39.9469322
ALTM,Altus Midstream Co Class A,4.8e-4,Energy,Altus Midstreacorporate headquarters,NA,NA
TH,Target Hospitality Corp Class A,4.7e-4,Energy,Target Hospitality corporate headquarters,-95.4705316,30.142206
SB,Safe Bulkers Inc,4.7e-4,Industrials,Safe Bulkers corporate headquarters,-73.975915,40.754522
FNHC,FedNat Holding Co,4.7e-4,Financial Services,FedNat Holdincorporate headquarters,-80.336045,26.1381019
BSET,Bassett Furniture Industries Inc,4.7e-4,Consumer Cyclical,Bassett Furniture Industries corporate headquarters,-79.9914926,36.7584544
KVHI,KVH Industries Inc,4.7e-4,Technology,KVH Industries corporate headquarters,-71.2912851,41.5218024
JAX,J. Alexander's Holdings Inc Class A,4.7e-4,Consumer Cyclical,J. Alexander's Holdings corporate headquarters,-86.819092,36.1386616
CVTI,Covenant Transportation Group Inc Class A,4.7e-4,Industrials,Covenant Transportation Group corporate headquarters,-85.39008749999999,35.0074639
